Date,Close/Last,Volume,Open,High,Low
03/17/2021,163.51,12626690,162.268,164.15,161.48
03/16/2021,162.35,7547417,162.36,163.20,161.81
03/15/2021,162.20,8110140,162.305,162.55,161.43
03/12/2021,161.49,8608514,159.54,161.69,159.35
03/11/2021,161.52,6749209,161.47,161.98,161.12
03/10/2021,161.66,7962003,161.06,161.78,160.66
03/09/2021,160.84,10382560,160.75,161.2521,160.415
03/08/2021,157.49,12134850,158.58,158.74,157.1297
03/05/2021,159.14,12068140,159.66,159.82,158.55
03/04/2021,159.04,13870080,160.60,161.455,158.43
03/03/2021,160.62,13059940,160.61,161.69,159.485
03/02/2021,162.41,11424610,161.93,162.925,161.22
03/01/2021,161.53,13828350,163.03,163.35,161.16
02/26/2021,161.81,23730390,165.00,165.10,160.95
02/25/2021,165.82,16359420,166.92,167.66,165.45
02/24/2021,169.00,8890612,167.65,169.14,167.15
02/23/2021,169.12,8616789,169.48,169.74,168.28
02/22/2021,169.51,10083290,168.54,169.89,168.30
02/19/2021,167.01,8273502,166.76,167.94,166.60
02/18/2021,166.32,7498157,166.98,167.30,165.73
02/17/2021,166.33,11425420,166.92,167.34,165.85
02/16/2021,168.24,14761090,168.14,170.065,167.73
02/12/2021,170.69,6018930,170.29,171.65,169.88
02/11/2021,171.21,5994522,172.70,172.871,170.71
02/10/2021,172.71,6112812,173.15,173.22,172.01
02/09/2021,172.08,5131799,172.57,173.03,171.75
02/08/2021,171.52,6887535,171.98,172.40,171.49
02/05/2021,169.81,6538458,168.99,170.18,168.67
02/04/2021,168.15,13736620,168.29,168.395,167.34
02/03/2021,171.85,4658060,172.36,172.5901,171.50
02/02/2021,172.11,7221689,172.49,172.53,171.51
02/01/2021,174.23,9079082,175.02,175.26,174.06
01/29/2021,172.61,11252820,174.87,175.1633,172.61
01/28/2021,172.68,9392363,174.28,174.73,172.04
01/27/2021,172.52,9036528,172.93,173.52,171.66
01/26/2021,173.62,4685568,173.98,174.26,173.4202
01/25/2021,174.05,5936770,174.82,174.96,173.19
01/22/2021,173.90,7269592,172.89,174.29,172.35
01/21/2021,175.28,7250164,175.11,175.51,174.51
01/20/2021,175.39,9456038,174.37,175.467,173.82
01/19/2021,172.58,7485700,172.71,172.85,171.92
01/15/2021,171.13,16172490,172.844,173.07,170.975
01/14/2021,173.28,13522670,173.44,174.22,172.655
01/13/2021,173.37,14110300,173.68,174.46,173.05
01/12/2021,174.12,9798480,173.13,174.18,172.32
01/11/2021,173.00,8579195,172.14,173.68,172.03
01/08/2021,173.34,24399900,176.83,176.9899,171.48
01/07/2021,179.48,7110214,179.69,179.92,178.84
01/06/2021,179.90,18453500,181.49,181.58,178.24
01/05/2021,182.87,12718750,182.87,183.21,181.8239
01/04/2021,182.33,14331440,181.97,182.40,180.955
12/31/2020,178.36,7540757,178.07,178.40,177.32
12/30/2020,177.70,5914039,176.44,177.72,176.44
12/29/2020,176.35,5983741,176.25,176.97,175.57
12/28/2020,175.71,7778685,177.26,177.91,175.625
12/24/2020,176.35,3695443,175.55,176.37,175.5145
12/23/2020,175.65,6542767,175.10,176.21,175.06
12/22/2020,174.49,9447403,176.20,176.34,174.34
12/21/2020,175.88,8168924,176.29,176.94,175.76
12/18/2020,176.44,6789888,176.65,176.98,176.10
12/17/2020,176.74,9475790,177.15,177.87,176.575
12/16/2020,174.90,8174737,174.13,175.015,173.02
12/15/2020,173.94,6848629,173.43,173.9799,173.055
12/14/2020,171.54,7644419,171.91,172.52,170.91
12/11/2020,172.49,6084848,172.25,173.32,172.11
12/10/2020,172.17,6564030,172.90,173.58,171.70
12/09/2020,172.50,10743190,173.92,174.0399,171.24
